"SUID","Cooccurrence","Coregulation","CoregulationBin","interaction","name","NetworkPresence","NewBin","NewBin2","selected","shared interaction","shared name"
"201928",,"0.84","37","(interacts)","N-C14:0-Cer ((interacts)) PE_ae_C42:1",,"1","1","false","(interacts)","N-C14:0-Cer ((interacts)) PE_ae_C42:1"
"211641","0.873281361375629","0.84","37","(interacts)","PS_aa_C38:4 ((interacts)) PE_ae_C40:5",,"1","1","false","(interacts)","PS_aa_C38:4 ((interacts)) PE_ae_C40:5"
"213166","0.700629793364448","0.82","37","(interacts)","PS_aa_C36:3 ((interacts)) PE_ae_C40:5",,"1","1","false","(interacts)","PS_aa_C36:3 ((interacts)) PE_ae_C40:5"
"207656","0.841158154819786","0.85","37","(interacts)","PS_aa_C40:6 ((interacts)) PE_ae_C40:5",,"1","1","false","(interacts)","PS_aa_C40:6 ((interacts)) PE_ae_C40:5"
"213003","0.716607707518185","0.82","37","(interacts)","PS_aa_C38:5 ((interacts)) PE_ae_C40:5",,"1","1","false","(interacts)","PS_aa_C38:5 ((interacts)) PE_ae_C40:5"
"196209",,"0.81","37","(interacts)","N-C10:0(OH)-Cer(2H) ((interacts)) PE_ae_C46:6",,"1","1","false","(interacts)","N-C10:0(OH)-Cer(2H) ((interacts)) PE_ae_C46:6"
"208614",,"0.84","37","(interacts)","N-C28:0-Cer ((interacts)) PE_ae_C46:5",,"1","1","false","(interacts)","N-C28:0-Cer ((interacts)) PE_ae_C46:5"
"208613",,"0.83","37","(interacts)","N-C28:0-Cer ((interacts)) PE_ae_C46:6",,"1","1","false","(interacts)","N-C28:0-Cer ((interacts)) PE_ae_C46:6"
"213413",,"0.84","37","(interacts)","N-C24:0-Cer ((interacts)) PE_ae_C46:6",,"1","1","false","(interacts)","N-C24:0-Cer ((interacts)) PE_ae_C46:6"
"208615",,"0.83","37","(interacts)","N-C28:0-Cer ((interacts)) PE_ae_C42:2",,"1","1","false","(interacts)","N-C28:0-Cer ((interacts)) PE_ae_C42:2"
"204865",,"0.82","37","(interacts)","N-C20:1-Cer(2H) ((interacts)) PE_ae_C42:2",,"1","1","false","(interacts)","N-C20:1-Cer(2H) ((interacts)) PE_ae_C42:2"
"196210",,"0.84","37","(interacts)","N-C10:0(OH)-Cer(2H) ((interacts)) PE_ae_C46:5",,"1","1","false","(interacts)","N-C10:0(OH)-Cer(2H) ((interacts)) PE_ae_C46:5"
"209079",,"0.83","37","(interacts)","PS_aa_C42:2 ((interacts)) PE_ae_C46:5",,"1","1","false","(interacts)","PS_aa_C42:2 ((interacts)) PE_ae_C46:5"
"191899",,"0.82","37","(interacts)","N-C10:0(OH)-Cer ((interacts)) PG_aa_C30:0",,"1","1","false","(interacts)","N-C10:0(OH)-Cer ((interacts)) PG_aa_C30:0"
"189827",,"0.82","37","(interacts)","N-C20:1-Cer ((interacts)) LPG_e_C14:2",,"1","1","false","(interacts)","N-C20:1-Cer ((interacts)) LPG_e_C14:2"
"193218",,"0.83","37","(interacts)","N-C12:0-Cer ((interacts)) PG_aa_C30:0",,"1","1","false","(interacts)","N-C12:0-Cer ((interacts)) PG_aa_C30:0"
"205420",,"0.84","37","(interacts)","N-C10:0-Cer ((interacts)) PG_aa_C30:0",,"1","1","false","(interacts)","N-C10:0-Cer ((interacts)) PG_aa_C30:0"
"205726",,"0.82","37","(interacts)","PG_aa_C34:3 ((interacts)) LPG_e_C14:2",,"1","1","false","(interacts)","PG_aa_C34:3 ((interacts)) LPG_e_C14:2"
"203178",,"0.85","37","(interacts)","PG_aa_C34:0 ((interacts)) LPG_e_C14:2",,"1","1","false","(interacts)","PG_aa_C34:0 ((interacts)) LPG_e_C14:2"
"205421",,"0.82","37","(interacts)","N-C10:0-Cer ((interacts)) LPG_e_C14:2",,"1","1","false","(interacts)","N-C10:0-Cer ((interacts)) LPG_e_C14:2"
"210784",,"0.85","37","(interacts)","SM_C22:3 ((interacts)) LPG_e_C14:2",,"1","1","false","(interacts)","SM_C22:3 ((interacts)) LPG_e_C14:2"
"210293",,"0.85","37","(interacts)","PG_aa_C36:0 ((interacts)) PG_aa_C34:3",,"1","1","false","(interacts)","PG_aa_C36:0 ((interacts)) PG_aa_C34:3"
"211484","0.764032363892","0.82","37","(interacts)","PS_aa_C36:2 ((interacts)) PG_aa_C34:2",,"1","1","false","(interacts)","PS_aa_C36:2 ((interacts)) PG_aa_C34:2"
"205601",,"0.85","37","(interacts)","PG_ae_C34:1 ((interacts)) PG_aa_C34:3",,"1","1","false","(interacts)","PG_ae_C34:1 ((interacts)) PG_aa_C34:3"
"206055","0.806787394815","0.81","37","(interacts)","PG_aa_C36:4 ((interacts)) PG_aa_C34:3",,"1","1","false","(interacts)","PG_aa_C36:4 ((interacts)) PG_aa_C34:3"
"204108",,"0.84","37","(interacts)","PG_aa_C34:2 ((interacts)) PG_aa_C32:1",,"1","1","false","(interacts)","PG_aa_C34:2 ((interacts)) PG_aa_C32:1"
"191898",,"0.83","37","(interacts)","N-C10:0(OH)-Cer ((interacts)) PG_aa_C32:0",,"1","1","false","(interacts)","N-C10:0(OH)-Cer ((interacts)) PG_aa_C32:0"
"202525",,"0.82","37","(interacts)","N-C28:0(OH)-Cer ((interacts)) PG_aa_C34:0",,"1","1","false","(interacts)","N-C28:0(OH)-Cer ((interacts)) PG_aa_C34:0"
"205602",,"0.83","37","(interacts)","PG_ae_C34:1 ((interacts)) PG_aa_C34:0",,"1","1","false","(interacts)","PG_ae_C34:1 ((interacts)) PG_aa_C34:0"
"205419",,"0.85","37","(interacts)","N-C10:0-Cer ((interacts)) PG_aa_C36:0",,"1","1","false","(interacts)","N-C10:0-Cer ((interacts)) PG_aa_C36:0"
"191896",,"0.81","37","(interacts)","N-C10:0(OH)-Cer ((interacts)) PG_aa_C36:0",,"1","1","false","(interacts)","N-C10:0(OH)-Cer ((interacts)) PG_aa_C36:0"
"206949",,"0.84","37","(interacts)","PS_aa_C38:2 ((interacts)) PG_aa_C36:1",,"1","1","false","(interacts)","PS_aa_C38:2 ((interacts)) PG_aa_C36:1"
"194023",,"0.83","37","(interacts)","N-C10:1-Cer(2H) ((interacts)) PG_aa_C36:0",,"1","1","false","(interacts)","N-C10:1-Cer(2H) ((interacts)) PG_aa_C36:0"
"196208",,"0.82","37","(interacts)","N-C10:0(OH)-Cer(2H) ((interacts)) PG_aa_C34:3",,"1","1","false","(interacts)","N-C10:0(OH)-Cer(2H) ((interacts)) PG_aa_C34:3"
"191897",,"0.83","37","(interacts)","N-C10:0(OH)-Cer ((interacts)) PG_aa_C34:3",,"1","1","false","(interacts)","N-C10:0(OH)-Cer ((interacts)) PG_aa_C34:3"
"202524",,"0.84","37","(interacts)","N-C28:0(OH)-Cer ((interacts)) PG_aa_C34:3",,"1","1","false","(interacts)","N-C28:0(OH)-Cer ((interacts)) PG_aa_C34:3"
"193217",,"0.84","37","(interacts)","N-C12:0-Cer ((interacts)) PG_aa_C34:3",,"1","1","false","(interacts)","N-C12:0-Cer ((interacts)) PG_aa_C34:3"
"211640","0.723501437240222","0.81","37","(interacts)","PS_aa_C38:4 ((interacts)) PG_aa_C36:2",,"1","1","false","(interacts)","PS_aa_C38:4 ((interacts)) PG_aa_C36:2"
"206948",,"0.81","37","(interacts)","PS_aa_C38:2 ((interacts)) PG_aa_C36:2",,"1","1","false","(interacts)","PS_aa_C38:2 ((interacts)) PG_aa_C36:2"
"207201",,"0.82","37","(interacts)","PS_ae_C36:2 ((interacts)) PG_aa_C36:2",,"1","1","false","(interacts)","PS_ae_C36:2 ((interacts)) PG_aa_C36:2"
"213002","0.708707986966435","0.85","37","(interacts)","PS_aa_C38:5 ((interacts)) PG_aa_C36:2",,"1","1","false","(interacts)","PS_aa_C38:5 ((interacts)) PG_aa_C36:2"
"213164","0.767024313861727","0.85","37","(interacts)","PS_aa_C36:3 ((interacts)) PG_aa_C36:2",,"1","1","false","(interacts)","PS_aa_C36:3 ((interacts)) PG_aa_C36:2"
"208061","0.744970016754538","0.83","37","(interacts)","PS_aa_C34:1 ((interacts)) PG_aa_C36:2",,"1","1","false","(interacts)","PS_aa_C34:1 ((interacts)) PG_aa_C36:2"
"195573",,"0.81","37","(interacts)","PS_aa_C38:1 ((interacts)) PG_aa_C36:2",,"1","1","false","(interacts)","PS_aa_C38:1 ((interacts)) PG_aa_C36:2"
"211309","0.689282645781833","0.83","37","(interacts)","PS_aa_C36:4 ((interacts)) PG_aa_C36:2",,"1","1","false","(interacts)","PS_aa_C36:4 ((interacts)) PG_aa_C36:2"
"208612",,"0.82","37","(interacts)","N-C28:0-Cer ((interacts)) PG_aa_C36:3",,"1","1","false","(interacts)","N-C28:0-Cer ((interacts)) PG_aa_C36:3"
"201926","0.605933207799471","0.81","37","(interacts)","N-C14:0-Cer ((interacts)) PG_aa_C36:3",,"1","1","false","(interacts)","N-C14:0-Cer ((interacts)) PG_aa_C36:3"
"205418",,"0.82","37","(interacts)","N-C10:0-Cer ((interacts)) PG_aa_C36:4",,"1","1","false","(interacts)","N-C10:0-Cer ((interacts)) PG_aa_C36:4"
"205600",,"0.81","37","(interacts)","PG_ae_C34:1 ((interacts)) PG_aa_C36:4",,"1","1","false","(interacts)","PG_ae_C34:1 ((interacts)) PG_aa_C36:4"
"200651","0.901316736753115","0.82","37","(interacts)","PG_aa_C38:5 ((interacts)) PG_aa_C36:3",,"1","1","false","(interacts)","PG_aa_C38:5 ((interacts)) PG_aa_C36:3"
"204511",,"0.82","37","(interacts)","SM_C24:1 ((interacts)) PG_aa_C36:2",,"1","1","false","(interacts)","SM_C24:1 ((interacts)) PG_aa_C36:2"
"191573",,"0.81","37","(interacts)","SM_C20:1 ((interacts)) PG_aa_C36:3",,"1","1","false","(interacts)","SM_C20:1 ((interacts)) PG_aa_C36:3"
"209078",,"0.85","37","(interacts)","PS_aa_C42:2 ((interacts)) PG_aa_C36:3",,"1","1","false","(interacts)","PS_aa_C42:2 ((interacts)) PG_aa_C36:3"
"206378",,"0.84","37","(interacts)","N-C14:1-Cer(2H) ((interacts)) PG_ae_C34:0",,"1","1","false","(interacts)","N-C14:1-Cer(2H) ((interacts)) PG_ae_C34:0"
"205599",,"0.83","37","(interacts)","PG_ae_C34:1 ((interacts)) PG_ae_C34:0",,"1","1","false","(interacts)","PG_ae_C34:1 ((interacts)) PG_ae_C34:0"
"189826",,"0.83","37","(interacts)","N-C20:1-Cer ((interacts)) PG_ae_C34:0",,"1","1","false","(interacts)","N-C20:1-Cer ((interacts)) PG_ae_C34:0"
"190599",,"0.82","37","(interacts)","N-C20:0-Cer ((interacts)) PG_ae_C34:0",,"1","1","false","(interacts)","N-C20:0-Cer ((interacts)) PG_ae_C34:0"
"210783",,"0.85","37","(interacts)","SM_C22:3 ((interacts)) PG_ae_C32:0",,"1","1","false","(interacts)","SM_C22:3 ((interacts)) PG_ae_C32:0"
"213412","0.642634261738212","0.83","37","(interacts)","N-C24:0-Cer ((interacts)) PG_aa_C36:4",,"1","1","false","(interacts)","N-C24:0-Cer ((interacts)) PG_aa_C36:4"
"206379",,"0.81","37","(interacts)","N-C14:1-Cer(2H) ((interacts)) PG_ae_C32:0",,"1","1","false","(interacts)","N-C14:1-Cer(2H) ((interacts)) PG_ae_C32:0"
"191895",,"0.81","37","(interacts)","N-C10:0(OH)-Cer ((interacts)) PG_ae_C32:0",,"1","1","false","(interacts)","N-C10:0(OH)-Cer ((interacts)) PG_ae_C32:0"
"195572",,"0.83","37","(interacts)","PS_aa_C38:1 ((interacts)) PS_aa_C34:2",,"1","1","false","(interacts)","PS_aa_C38:1 ((interacts)) PS_aa_C34:2"
"211308","0.851345145040056","0.85","37","(interacts)","PS_aa_C36:4 ((interacts)) PS_aa_C34:2",,"1","1","false","(interacts)","PS_aa_C36:4 ((interacts)) PS_aa_C34:2"
"211639","0.688925172601333","0.83","37","(interacts)","PS_aa_C38:4 ((interacts)) PS_aa_C34:2",,"1","1","false","(interacts)","PS_aa_C38:4 ((interacts)) PS_aa_C34:2"
"206947",,"0.82","37","(interacts)","PS_aa_C38:2 ((interacts)) PS_aa_C34:2",,"1","1","false","(interacts)","PS_aa_C38:2 ((interacts)) PS_aa_C34:2"
"197567",,"0.85","37","(interacts)","N-C10:1-Cer ((interacts)) PG_ae_C34:1",,"1","1","false","(interacts)","N-C10:1-Cer ((interacts)) PG_ae_C34:1"
"205417",,"0.85","37","(interacts)","N-C10:0-Cer ((interacts)) PG_ae_C34:1",,"1","1","false","(interacts)","N-C10:0-Cer ((interacts)) PG_ae_C34:1"
"204332",,"0.83","37","(interacts)","SM_C24:2 ((interacts)) PS_aa_C34:1",,"1","1","false","(interacts)","SM_C24:2 ((interacts)) PS_aa_C34:1"
"212577","0.899461096241333","0.81","37","(interacts)","PS_aa_C34:2 ((interacts)) PS_aa_C34:1",,"1","1","false","(interacts)","PS_aa_C34:2 ((interacts)) PS_aa_C34:1"
"210533",,"0.81","37","(interacts)","SM_C16:1 ((interacts)) PS_aa_C36:2",,"1","1","false","(interacts)","SM_C16:1 ((interacts)) PS_aa_C36:2"
"207200",,"0.84","37","(interacts)","PS_ae_C36:2 ((interacts)) PS_aa_C36:2",,"1","1","false","(interacts)","PS_ae_C36:2 ((interacts)) PS_aa_C36:2"
"195571",,"0.82","37","(interacts)","PS_aa_C38:1 ((interacts)) PS_aa_C36:3",,"1","1","false","(interacts)","PS_aa_C38:1 ((interacts)) PS_aa_C36:3"
"195402","0.5885058734565","0.82","37","(interacts)","SM_C22:1 ((interacts)) PS_aa_C36:2",,"1","1","false","(interacts)","SM_C22:1 ((interacts)) PS_aa_C36:2"
"204510",,"0.84","37","(interacts)","SM_C24:1 ((interacts)) PS_aa_C34:2",,"1","1","false","(interacts)","SM_C24:1 ((interacts)) PS_aa_C34:2"
"212847",,"0.84","37","(interacts)","PS_ae_C36:1 ((interacts)) PS_aa_C34:2",,"1","1","false","(interacts)","PS_ae_C36:1 ((interacts)) PS_aa_C34:2"
"204331",,"0.83","37","(interacts)","SM_C24:2 ((interacts)) PS_aa_C36:1",,"1","1","false","(interacts)","SM_C24:2 ((interacts)) PS_aa_C36:1"
"197161",,"0.82","37","(interacts)","PS_aa_C40:5 ((interacts)) PS_aa_C36:0",,"1","1","false","(interacts)","PS_aa_C40:5 ((interacts)) PS_aa_C36:0"
"198260","0.689745741231143","0.84","37","(interacts)","SM_C22:0 ((interacts)) PS_aa_C36:4",,"1","1","false","(interacts)","SM_C22:0 ((interacts)) PS_aa_C36:4"
"207199",,"0.84","37","(interacts)","PS_ae_C36:2 ((interacts)) PS_aa_C36:4",,"1","1","false","(interacts)","PS_ae_C36:2 ((interacts)) PS_aa_C36:4"
"206615",,"0.82","37","(interacts)","PS_ae_C34:2 ((interacts)) PS_aa_C38:1",,"1","1","false","(interacts)","PS_ae_C34:2 ((interacts)) PS_aa_C38:1"
"206944",,"0.84","37","(interacts)","PS_aa_C38:2 ((interacts)) PS_aa_C38:1",,"1","1","false","(interacts)","PS_aa_C38:2 ((interacts)) PS_aa_C38:1"
"195732","0.847550807520687","0.82","37","(interacts)","PS_aa_C40:7 ((interacts)) PS_aa_C36:3",,"1","1","false","(interacts)","PS_aa_C40:7 ((interacts)) PS_aa_C36:3"
"206946",,"0.83","37","(interacts)","PS_aa_C38:2 ((interacts)) PS_aa_C36:3",,"1","1","false","(interacts)","PS_aa_C38:2 ((interacts)) PS_aa_C36:3"
"207655","0.70625867247595","0.81","37","(interacts)","PS_aa_C40:6 ((interacts)) PS_aa_C36:4",,"1","1","false","(interacts)","PS_aa_C40:6 ((interacts)) PS_aa_C36:4"
"206945",,"0.83","37","(interacts)","PS_aa_C38:2 ((interacts)) PS_aa_C36:4",,"1","1","false","(interacts)","PS_aa_C38:2 ((interacts)) PS_aa_C36:4"
"204509",,"0.85","37","(interacts)","SM_C24:1 ((interacts)) PS_aa_C38:4",,"1","1","false","(interacts)","SM_C24:1 ((interacts)) PS_aa_C38:4"
"197010",,"0.84","37","(interacts)","PS_ae_C38:4 ((interacts)) PS_aa_C38:4",,"1","1","false","(interacts)","PS_ae_C38:4 ((interacts)) PS_aa_C38:4"
"197009",,"0.82","37","(interacts)","PS_ae_C38:4 ((interacts)) PS_aa_C38:5",,"1","1","false","(interacts)","PS_ae_C38:4 ((interacts)) PS_aa_C38:5"
"195731","0.819226200089823","0.85","37","(interacts)","PS_aa_C40:7 ((interacts)) PS_aa_C38:5",,"1","1","false","(interacts)","PS_aa_C40:7 ((interacts)) PS_aa_C38:5"
"207198",,"0.83","37","(interacts)","PS_ae_C36:2 ((interacts)) PS_aa_C38:2",,"1","1","false","(interacts)","PS_ae_C36:2 ((interacts)) PS_aa_C38:2"
"206614",,"0.81","37","(interacts)","PS_ae_C34:2 ((interacts)) PS_aa_C38:2",,"1","1","false","(interacts)","PS_ae_C34:2 ((interacts)) PS_aa_C38:2"
"206613",,"0.81","37","(interacts)","PS_ae_C34:2 ((interacts)) PS_aa_C38:4",,"1","1","false","(interacts)","PS_ae_C34:2 ((interacts)) PS_aa_C38:4"
"211638","0.8436831900052","0.83","37","(interacts)","PS_aa_C38:4 ((interacts)) PS_aa_C38:3",,"1","1","false","(interacts)","PS_aa_C38:4 ((interacts)) PS_aa_C38:3"
"204507",,"0.81","37","(interacts)","SM_C24:1 ((interacts)) PS_aa_C40:6",,"1","1","false","(interacts)","SM_C24:1 ((interacts)) PS_aa_C40:6"
"198258","0.631458248943125","0.81","37","(interacts)","SM_C22:0 ((interacts)) PS_aa_C40:6",,"1","1","false","(interacts)","SM_C22:0 ((interacts)) PS_aa_C40:6"
"191571",,"0.84","37","(interacts)","SM_C20:1 ((interacts)) PS_aa_C42:2",,"1","1","false","(interacts)","SM_C20:1 ((interacts)) PS_aa_C42:2"
"192073",,"0.83","37","(interacts)","N-C22:0(OH)-Cer(2H) ((interacts)) PS_aa_C42:1",,"1","1","false","(interacts)","N-C22:0(OH)-Cer(2H) ((interacts)) PS_aa_C42:1"
"204508",,"0.83","37","(interacts)","SM_C24:1 ((interacts)) PS_aa_C38:5",,"1","1","false","(interacts)","SM_C24:1 ((interacts)) PS_aa_C38:5"
"198259","0.730636186897875","0.81","37","(interacts)","SM_C22:0 ((interacts)) PS_aa_C38:5",,"1","1","false","(interacts)","SM_C22:0 ((interacts)) PS_aa_C38:5"
"212846",,"0.83","37","(interacts)","PS_ae_C36:1 ((interacts)) PS_aa_C40:5",,"1","1","false","(interacts)","PS_ae_C36:1 ((interacts)) PS_aa_C40:5"
"191572",,"0.83","37","(interacts)","SM_C20:1 ((interacts)) PS_aa_C40:2",,"1","1","false","(interacts)","SM_C20:1 ((interacts)) PS_aa_C40:2"
"197008",,"0.85","37","(interacts)","PS_ae_C38:4 ((interacts)) PS_ae_C36:1",,"1","1","false","(interacts)","PS_ae_C38:4 ((interacts)) PS_ae_C36:1"
"212845",,"0.81","37","(interacts)","PS_ae_C36:1 ((interacts)) PS_ae_C34:2",,"1","1","false","(interacts)","PS_ae_C36:1 ((interacts)) PS_ae_C34:2"
"210532",,"0.84","37","(interacts)","SM_C16:1 ((interacts)) SM_C14:0",,"1","1","false","(interacts)","SM_C16:1 ((interacts)) SM_C14:0"
"186565",,"0.82","37","(interacts)","N-C24:1-Cer(2H) ((interacts)) PS_ae_C38:4",,"1","1","false","(interacts)","N-C24:1-Cer(2H) ((interacts)) PS_ae_C38:4"
"199611",,"0.84","37","(interacts)","N-C22:1-Cer ((interacts)) PS_aa_C42:2",,"1","1","false","(interacts)","N-C22:1-Cer ((interacts)) PS_aa_C42:2"
"201925",,"0.84","37","(interacts)","N-C14:0-Cer ((interacts)) PS_aa_C42:2",,"1","1","false","(interacts)","N-C14:0-Cer ((interacts)) PS_aa_C42:2"
"204864",,"0.84","37","(interacts)","N-C20:1-Cer(2H) ((interacts)) PS_aa_C42:4",,"1","1","false","(interacts)","N-C20:1-Cer(2H) ((interacts)) PS_aa_C42:4"
"189327",,"0.83","37","(interacts)","N-C18:1-Cer(2H) ((interacts)) PS_aa_C42:4",,"1","1","false","(interacts)","N-C18:1-Cer(2H) ((interacts)) PS_aa_C42:4"
"189116",,"0.84","37","(interacts)","N-C22:0(OH)-Cer ((interacts)) SM_C22:3",,"1","1","false","(interacts)","N-C22:0(OH)-Cer ((interacts)) SM_C22:3"
"188138",,"0.83","37","(interacts)","N-C12:1-Cer(2H) ((interacts)) SM_C22:3",,"1","1","false","(interacts)","N-C12:1-Cer(2H) ((interacts)) SM_C22:3"
"204506","0.8667070686817","0.81","37","(interacts)","SM_C24:1 ((interacts)) SM_C24:0",,"1","1","false","(interacts)","SM_C24:1 ((interacts)) SM_C24:0"
"202303",,"0.84","37","(interacts)","N-C22:0-Cer(2H) ((interacts)) SM_C22:3",,"1","1","false","(interacts)","N-C22:0-Cer(2H) ((interacts)) SM_C22:3"
"196207",,"0.83","37","(interacts)","N-C10:0(OH)-Cer(2H) ((interacts)) SM_C20:1",,"1","1","false","(interacts)","N-C10:0(OH)-Cer(2H) ((interacts)) SM_C20:1"
"203297",,"0.85","37","(interacts)","SM_C18:1 ((interacts)) SM_C16:1",,"1","1","false","(interacts)","SM_C18:1 ((interacts)) SM_C16:1"
"213411",,"0.85","37","(interacts)","N-C24:0-Cer ((interacts)) SM_C20:1",,"1","1","false","(interacts)","N-C24:0-Cer ((interacts)) SM_C20:1"
"204863",,"0.84","37","(interacts)","N-C20:1-Cer(2H) ((interacts)) SM_C20:1",,"1","1","false","(interacts)","N-C20:1-Cer(2H) ((interacts)) SM_C20:1"
"204862",,"0.82","37","(interacts)","N-C20:1-Cer(2H) ((interacts)) N-C10:0(OH)-Cer(2H)",,"1","1","false","(interacts)","N-C20:1-Cer(2H) ((interacts)) N-C10:0(OH)-Cer(2H)"
"201924",,"0.83","37","(interacts)","N-C14:0-Cer ((interacts)) N-C10:0(OH)-Cer(2H)",,"1","1","false","(interacts)","N-C14:0-Cer ((interacts)) N-C10:0(OH)-Cer(2H)"
"198961",,"0.84","37","(interacts)","N-C18:0(OH)-Cer(2H) ((interacts)) N-C10:0-Cer(2H)",,"1","1","false","(interacts)","N-C18:0(OH)-Cer(2H) ((interacts)) N-C10:0-Cer(2H)"
"193216",,"0.81","37","(interacts)","N-C12:0-Cer ((interacts)) N-C10:0-Cer",,"1","1","false","(interacts)","N-C12:0-Cer ((interacts)) N-C10:0-Cer"
"205416",,"0.85","37","(interacts)","N-C10:0-Cer ((interacts)) N-C10:0(OH)-Cer",,"1","1","false","(interacts)","N-C10:0-Cer ((interacts)) N-C10:0(OH)-Cer"
"204330",,"0.83","37","(interacts)","SM_C24:2 ((interacts)) SM_C24:1",,"1","1","false","(interacts)","SM_C24:2 ((interacts)) SM_C24:1"
"205415",,"0.83","37","(interacts)","N-C10:0-Cer ((interacts)) N-C10:0(OH)-Cer(2H)",,"1","1","false","(interacts)","N-C10:0-Cer ((interacts)) N-C10:0(OH)-Cer(2H)"
"202523",,"0.85","37","(interacts)","N-C28:0(OH)-Cer ((interacts)) N-C10:0(OH)-Cer",,"1","1","false","(interacts)","N-C28:0(OH)-Cer ((interacts)) N-C10:0(OH)-Cer"
"194516",,"0.84","37","(interacts)","N-C20:0(OH)-Cer ((interacts)) N-C12:1-Cer(2H)",,"1","1","false","(interacts)","N-C20:0(OH)-Cer ((interacts)) N-C12:1-Cer(2H)"
"198772",,"0.82","37","(interacts)","N-C14:0(OH)-Cer ((interacts)) N-C12:0-Cer(2H)",,"1","1","false","(interacts)","N-C14:0(OH)-Cer ((interacts)) N-C12:0-Cer(2H)"
"208611",,"0.85","37","(interacts)","N-C28:0-Cer ((interacts)) N-C14:0-Cer",,"1","1","false","(interacts)","N-C28:0-Cer ((interacts)) N-C14:0-Cer"
"198017",,"0.84","37","(interacts)","N-C8:1-Cer(2H) ((interacts)) N-C12:1-Cer(2H)",,"1","1","false","(interacts)","N-C8:1-Cer(2H) ((interacts)) N-C12:1-Cer(2H)"
"193395",,"0.81","37","(interacts)","N-C18:0(OH)-Cer ((interacts)) N-C10:1-Cer(2H)",,"1","1","false","(interacts)","N-C18:0(OH)-Cer ((interacts)) N-C10:1-Cer(2H)"
"188137",,"0.85","37","(interacts)","N-C12:1-Cer(2H) ((interacts)) N-C10:1-Cer(2H)",,"1","1","false","(interacts)","N-C12:1-Cer(2H) ((interacts)) N-C10:1-Cer(2H)"
"198018",,"0.84","37","(interacts)","N-C8:1-Cer(2H) ((interacts)) N-C10:1-Cer(2H)",,"1","1","false","(interacts)","N-C8:1-Cer(2H) ((interacts)) N-C10:1-Cer(2H)"
"189115",,"0.83","37","(interacts)","N-C22:0(OH)-Cer ((interacts)) N-C10:1-Cer(2H)",,"1","1","false","(interacts)","N-C22:0(OH)-Cer ((interacts)) N-C10:1-Cer(2H)"
"193788",,"0.82","37","(interacts)","N-C8:0(OH)-Cer ((interacts)) N-C20:0(OH)-Cer",,"1","1","false","(interacts)","N-C8:0(OH)-Cer ((interacts)) N-C20:0(OH)-Cer"
"188326",,"0.81","37","(interacts)","N-C20:0-Cer(2H) ((interacts)) N-C20:0(OH)-Cer",,"1","1","false","(interacts)","N-C20:0-Cer(2H) ((interacts)) N-C20:0(OH)-Cer"
"192288",,"0.85","37","(interacts)","N-C8:0-Cer ((interacts)) N-C20:0(OH)-Cer(2H)",,"1","1","false","(interacts)","N-C8:0-Cer ((interacts)) N-C20:0(OH)-Cer(2H)"
"187433",,"0.83","37","(interacts)","N-C26:1-Cer ((interacts)) N-C20:0(OH)-Cer(2H)",,"1","1","false","(interacts)","N-C26:1-Cer ((interacts)) N-C20:0(OH)-Cer(2H)"
"205851","0.632398992777","0.84","37","(interacts)","N-C18:0-Cer(2H) ((interacts)) N-C16:0-Cer(2H)",,"1","1","false","(interacts)","N-C18:0-Cer(2H) ((interacts)) N-C16:0-Cer(2H)"
"194963",,"0.85","37","(interacts)","N-C24:0-Cer(2H) ((interacts)) N-C14:1-Cer",,"1","1","false","(interacts)","N-C24:0-Cer(2H) ((interacts)) N-C14:1-Cer"
"192072",,"0.83","37","(interacts)","N-C22:0(OH)-Cer(2H) ((interacts)) N-C18:1-Cer",,"1","1","false","(interacts)","N-C22:0(OH)-Cer(2H) ((interacts)) N-C18:1-Cer"
"213410","0.725642166707913","0.82","37","(interacts)","N-C24:0-Cer ((interacts)) N-C18:0-Cer",,"1","1","false","(interacts)","N-C24:0-Cer ((interacts)) N-C18:0-Cer"
"184659",,"0.81","37","(interacts)","N-C8:1-Cer ((interacts)) N-C24:0(OH)-Cer(2H)",,"1","1","false","(interacts)","N-C8:1-Cer ((interacts)) N-C24:0(OH)-Cer(2H)"
"208610",,"0.85","37","(interacts)","N-C28:0-Cer ((interacts)) N-C22:0-Cer",,"1","1","false","(interacts)","N-C28:0-Cer ((interacts)) N-C22:0-Cer"
"208608",,"0.81","37","(interacts)","N-C28:0-Cer ((interacts)) N-C24:1-Cer(2H)",,"1","1","false","(interacts)","N-C28:0-Cer ((interacts)) N-C24:1-Cer(2H)"
"208609",,"0.83","37","(interacts)","N-C28:0-Cer ((interacts)) N-C24:0-Cer",,"1","1","false","(interacts)","N-C28:0-Cer ((interacts)) N-C24:0-Cer"
"188892",,"0.85","37","(interacts)","N-C24:0(OH)-Cer(2H) ((interacts)) N-C20:0-Cer",,"1","1","false","(interacts)","N-C24:0(OH)-Cer(2H) ((interacts)) N-C20:0-Cer"
"189825",,"0.84","37","(interacts)","N-C20:1-Cer ((interacts)) N-C20:0-Cer",,"1","1","false","(interacts)","N-C20:1-Cer ((interacts)) N-C20:0-Cer"
"187432",,"0.81","37","(interacts)","N-C26:1-Cer ((interacts)) N-C22:0(OH)-Cer(2H)",,"1","1","false","(interacts)","N-C26:1-Cer ((interacts)) N-C22:0(OH)-Cer(2H)"
