"SUID","canonicalName","Cooccurrence","Coregulation","CoregulationBin","interaction","interactionStrength","name","NetworkPresence","NewBin","NewBin2","selected","shared interaction","shared name"
"199964","","0.812769760345621","0.63","","(interacts)",,"PS_aa_C36:3 ((interacts)) PE_ae_C36:5",,"","","false","(interacts)","PS_aa_C36:3 ((interacts)) PE_ae_C36:5"
"199965","","0.824878635077759","0.7","","(interacts)",,"PS_aa_C36:3 ((interacts)) PE_aa_C36:2",,"","","false","(interacts)","PS_aa_C36:3 ((interacts)) PE_aa_C36:2"
"199966","","0.782669848409207","0.69","","(interacts)",,"PS_aa_C36:3 ((interacts)) PE_aa_C36:1",,"","","false","(interacts)","PS_aa_C36:3 ((interacts)) PE_aa_C36:1"
"199967","","0.778541873801773","0.93","","(interacts)",,"PS_aa_C36:4 ((interacts)) PE_aa_C36:4",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_aa_C36:4"
"199968","","0.7223553905885","0.94","","(interacts)",,"PS_aa_C36:4 ((interacts)) PE_aa_C34:3",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_aa_C34:3"
"199969","","0.767415102232591","0.92","","(interacts)",,"PS_aa_C36:4 ((interacts)) PE_aa_C38:5",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_aa_C38:5"
"199970","","0.71918550133705","0.93","","(interacts)",,"PS_aa_C36:4 ((interacts)) PE_aa_C36:5",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_aa_C36:5"
"199971","","0.724383253942864","0.9","","(interacts)",,"PS_aa_C36:4 ((interacts)) PE_ae_C34:2",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_ae_C34:2"
"199972","","0.474273141473375","0.86","","(interacts)",,"PS_aa_C36:4 ((interacts)) PE_ae_C36:1",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_ae_C36:1"
"199973","","0.774137243628409","0.95","","(interacts)",,"PS_aa_C36:4 ((interacts)) PE_aa_C34:2",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_aa_C34:2"
"199974","","0.630666851997","0.86","","(interacts)",,"PS_aa_C36:4 ((interacts)) PG_aa_C34:2",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PG_aa_C34:2"
"199975","","0.837477127710952","0.96","","(interacts)",,"PS_aa_C36:4 ((interacts)) PS_aa_C36:3",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PS_aa_C36:3"
"199976","","0.722223187712091","0.93","","(interacts)",,"PS_aa_C36:4 ((interacts)) PE_ae_C36:3",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_ae_C36:3"
"199977","","0.695103670869571","0.92","","(interacts)",,"PS_aa_C36:4 ((interacts)) PE_aa_C38:6",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_aa_C38:6"
"199978","","0.733541937036955","0.96","","(interacts)",,"PS_aa_C36:4 ((interacts)) PE_aa_C36:3",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_aa_C36:3"
"199979","","0.727029629051636","0.94","","(interacts)",,"PS_aa_C36:4 ((interacts)) PE_ae_C36:2",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_ae_C36:2"
"199980","","0.68579225093135","0.85","","(interacts)",,"PS_aa_C36:4 ((interacts)) PE_ae_C36:4",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_ae_C36:4"
"199981","","0.737393066287045","0.84","","(interacts)",,"PS_aa_C36:4 ((interacts)) PE_aa_C40:5",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_aa_C40:5"
"199982","","0.666271105408682","0.85","","(interacts)",,"PS_aa_C36:4 ((interacts)) PE_ae_C38:4",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_ae_C38:4"
"199983","","0.729686401106955","0.82","","(interacts)",,"PS_aa_C36:4 ((interacts)) PE_ae_C38:5",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_ae_C38:5"
"199984","","0.610657315362636","0.82","","(interacts)",,"PS_aa_C36:4 ((interacts)) PE_aa_C34:0",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_aa_C34:0"
"199985","","0.797183143821545","0.79","","(interacts)",,"PS_aa_C36:4 ((interacts)) PS_aa_C36:2",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PS_aa_C36:2"
"199986","","0.768115653233091","0.81","","(interacts)",,"PS_aa_C36:4 ((interacts)) PE_aa_C38:4",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_aa_C38:4"
"199987","","0.632808821445091","0.84","","(interacts)",,"PS_aa_C36:4 ((interacts)) PE_aa_C38:1",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_aa_C38:1"
"199988","","0.591352947448421","0.86","","(interacts)",,"PS_aa_C36:4 ((interacts)) PE_aa_C40:6",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_aa_C40:6"
"199989","","0.724321126938","0.87","","(interacts)",,"PS_aa_C36:4 ((interacts)) PE_aa_C38:7",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_aa_C38:7"
"199990","","0.499859601259143","0.89","","(interacts)",,"PS_aa_C36:4 ((interacts)) PE_ae_C34:1",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_ae_C34:1"
"199991","","0.652424019007429","0.87","","(interacts)",,"PS_aa_C36:4 ((interacts)) PE_aa_C40:7",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_aa_C40:7"
"199992","","0.851345145040056","0.85","","(interacts)",,"PS_aa_C36:4 ((interacts)) PS_aa_C34:2",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PS_aa_C34:2"
"199993","","0.689282645781833","0.83","","(interacts)",,"PS_aa_C36:4 ((interacts)) PG_aa_C36:2",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PG_aa_C36:2"
"199994","","0.698311422358818","0.89","","(interacts)",,"PS_aa_C36:4 ((interacts)) PE_aa_C38:3",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_aa_C38:3"
"199995","","0.740998488935591","0.87","","(interacts)",,"PS_aa_C36:4 ((interacts)) PE_aa_C34:1",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_aa_C34:1"
"199996","","0.658125623351143","0.69","","(interacts)",,"PS_aa_C36:4 ((interacts)) PE_ae_C38:3",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_ae_C38:3"
"199997","","0.745974800803455","0.7","","(interacts)",,"PS_aa_C36:4 ((interacts)) PE_aa_C36:2",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_aa_C36:2"
"199998","","0.677473828196545","0.75","","(interacts)",,"PS_aa_C36:4 ((interacts)) PE_aa_C38:2",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_aa_C38:2"
"199999","","0.8087817593055","0.66","","(interacts)",,"PS_aa_C36:4 ((interacts)) PS_aa_C34:1",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PS_aa_C34:1"
"200000","","0.714776662263","0.64","","(interacts)",,"PS_aa_C36:4 ((interacts)) PE_aa_C36:1",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_aa_C36:1"
"200001","","0.670263423161091","0.77","","(interacts)",,"PS_aa_C36:4 ((interacts)) PE_ae_C40:6",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_ae_C40:6"
"200002","","0.729105551134455","0.78","","(interacts)",,"PS_aa_C36:4 ((interacts)) PE_ae_C38:6",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_ae_C38:6"
"200003","","0.228863120079","0.76","","(interacts)",,"PS_aa_C36:4 ((interacts)) PG_aa_C36:1",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PG_aa_C36:1"
"200004","",,"0.78","","(interacts)",,"PS_aa_C36:4 ((interacts)) PE_aa_C38:0",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_aa_C38:0"
"200005","","0.640006763013955","0.73","","(interacts)",,"PS_aa_C36:4 ((interacts)) PE_ae_C40:5",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_ae_C40:5"
"200006","","0.4712860609095","0.76","","(interacts)",,"PS_aa_C36:4 ((interacts)) PE_ae_C38:2",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_ae_C38:2"
"200007","","0.692273522642545","0.77","","(interacts)",,"PS_aa_C36:4 ((interacts)) PE_ae_C34:3",,"","","false","(interacts)","PS_aa_C36:4 ((interacts)) PE_ae_C34:3"
"200008","","0.481157034636","0.62","","(interacts)",,"N-C16:0-Cer ((interacts)) PG_aa_C34:2",,"","","false","(interacts)","N-C16:0-Cer ((interacts)) PG_aa_C34:2"
"200009","","0.712185133248625","0.61","","(interacts)",,"N-C16:0-Cer ((interacts)) PE_ae_C38:3",,"","","false","(interacts)","N-C16:0-Cer ((interacts)) PE_ae_C38:3"
"200010","","0.745367646217379","0.62","","(interacts)",,"N-C16:0-Cer ((interacts)) PS_aa_C36:3",,"","","false","(interacts)","N-C16:0-Cer ((interacts)) PS_aa_C36:3"
"200011","","0.721091738768952","0.63","","(interacts)",,"N-C16:0-Cer ((interacts)) PS_aa_C34:2",,"","","false","(interacts)","N-C16:0-Cer ((interacts)) PS_aa_C34:2"
"200012","","0.804083737103553","0.64","","(interacts)",,"N-C16:0-Cer ((interacts)) PE_ae_C34:2",,"","","false","(interacts)","N-C16:0-Cer ((interacts)) PE_ae_C34:2"
"200013","","0.819500890937919","0.65","","(interacts)",,"N-C16:0-Cer ((interacts)) PE_aa_C36:3",,"","","false","(interacts)","N-C16:0-Cer ((interacts)) PE_aa_C36:3"
"200014","","0.822911145005886","0.65","","(interacts)",,"N-C16:0-Cer ((interacts)) PE_ae_C36:3",,"","","false","(interacts)","N-C16:0-Cer ((interacts)) PE_ae_C36:3"
"200015","","0.817274578980086","0.62","","(interacts)",,"N-C16:0-Cer ((interacts)) PE_ae_C36:2",,"","","false","(interacts)","N-C16:0-Cer ((interacts)) PE_ae_C36:2"
"200016","","0.794392435978564","0.75","","(interacts)",,"N-C16:0-Cer ((interacts)) PE_aa_C38:3",,"","","false","(interacts)","N-C16:0-Cer ((interacts)) PE_aa_C38:3"
"200017","","0.762862511192114","0.66","","(interacts)",,"N-C16:0-Cer ((interacts)) PS_aa_C38:3",,"","","false","(interacts)","N-C16:0-Cer ((interacts)) PS_aa_C38:3"
"200018","","0.7772205784917","0.67","","(interacts)",,"N-C16:0-Cer ((interacts)) PE_aa_C38:2",,"","","false","(interacts)","N-C16:0-Cer ((interacts)) PE_aa_C38:2"
"200019","","0.794448832378618","0.66","","(interacts)",,"N-C16:0-Cer ((interacts)) PE_ae_C36:4",,"","","false","(interacts)","N-C16:0-Cer ((interacts)) PE_ae_C36:4"
"200020","","0.795491667257333","0.68","","(interacts)",,"N-C16:0-Cer ((interacts)) PE_ae_C34:3",,"","","false","(interacts)","N-C16:0-Cer ((interacts)) PE_ae_C34:3"
"200021","","0.599636391798733","0.62","","(interacts)",,"N-C16:0-Cer ((interacts)) PE_aa_C34:3",,"","","false","(interacts)","N-C16:0-Cer ((interacts)) PE_aa_C34:3"
"200022","","0.906901168823229","0.99","","(interacts)",,"PS_aa_C38:4 ((interacts)) PE_aa_C38:5",,"","","false","(interacts)","PS_aa_C38:4 ((interacts)) PE_aa_C38:5"
"200023","","0.734730984483357","0.97","","(interacts)",,"PS_aa_C38:4 ((interacts)) PE_aa_C36:5",,"","","false","(interacts)","PS_aa_C38:4 ((interacts)) PE_aa_C36:5"
"200024","","0.791220865373","0.99","","(interacts)",,"PS_aa_C38:4 ((interacts)) PE_aa_C40:6",,"","","false","(interacts)","PS_aa_C38:4 ((interacts)) PE_aa_C40:6"
"200025","","0.902260798396455","0.97","","(interacts)",,"PS_aa_C38:4 ((interacts)) PE_aa_C38:6",,"","","false","(interacts)","PS_aa_C38:4 ((interacts)) PE_aa_C38:6"
"200026","","0.714419725266333","0.91","","(interacts)",,"PS_aa_C38:4 ((interacts)) PE_ae_C38:4",,"","","false","(interacts)","PS_aa_C38:4 ((interacts)) PE_ae_C38:4"
"200027","","0.853759794524242","0.92","","(interacts)",,"PS_aa_C38:4 ((interacts)) PE_aa_C40:7",,"","","false","(interacts)","PS_aa_C38:4 ((interacts)) PE_aa_C40:7"
"200028","","0.743117990164828","0.92","","(interacts)",,"PS_aa_C38:4 ((interacts)) PS_aa_C36:3",,"","","false","(interacts)","PS_aa_C38:4 ((interacts)) PS_aa_C36:3"
"200029","","0.8432196523462","0.95","","(interacts)",,"PS_aa_C38:4 ((interacts)) PE_ae_C38:6",,"","","false","(interacts)","PS_aa_C38:4 ((interacts)) PE_ae_C38:6"
"200030","","0.874076609952029","0.96","","(interacts)",,"PS_aa_C38:4 ((interacts)) PE_ae_C38:5",,"","","false","(interacts)","PS_aa_C38:4 ((interacts)) PE_ae_C38:5"
"200031","","0.895781247956457","0.97","","(interacts)",,"PS_aa_C38:4 ((interacts)) PE_aa_C40:5",,"","","false","(interacts)","PS_aa_C38:4 ((interacts)) PE_aa_C40:5"
"200032","","0.629520356655","0.86","","(interacts)",,"PS_aa_C38:4 ((interacts)) PE_aa_C34:3",,"","","false","(interacts)","PS_aa_C38:4 ((interacts)) PE_aa_C34:3"
"200033","","0.7993140144008","0.9","","(interacts)",,"PS_aa_C38:4 ((interacts)) PE_aa_C34:2",,"","","false","(interacts)","PS_aa_C38:4 ((interacts)) PE_aa_C34:2"
"200034","","0.683827102184","0.88","","(interacts)",,"PS_aa_C38:4 ((interacts)) PE_aa_C38:7",,"","","false","(interacts)","PS_aa_C38:4 ((interacts)) PE_aa_C38:7"
"200035","","0.731567781312086","0.9","","(interacts)",,"PS_aa_C38:4 ((interacts)) PE_aa_C38:1",,"","","false","(interacts)","PS_aa_C38:4 ((interacts)) PE_aa_C38:1"
"200036","","0.688925172601333","0.83","","(interacts)",,"PS_aa_C38:4 ((interacts)) PS_aa_C34:2",,"","","false","(interacts)","PS_aa_C38:4 ((interacts)) PS_aa_C34:2"
"200037","","0.723501437240222","0.81","","(interacts)",,"PS_aa_C38:4 ((interacts)) PG_aa_C36:2",,"","","false","(interacts)","PS_aa_C38:4 ((interacts)) PG_aa_C36:2"
"200038","","0.839104980230343","0.87","","(interacts)",,"PS_aa_C38:4 ((interacts)) PE_aa_C34:1",,"","","false","(interacts)","PS_aa_C38:4 ((interacts)) PE_aa_C34:1"
"200039","","0.8436831900052","0.83","","(interacts)",,"PS_aa_C38:4 ((interacts)) PS_aa_C38:3",,"","","false","(interacts)","PS_aa_C38:4 ((interacts)) PS_aa_C38:3"
"200040","","0.891357691798914","0.95","","(interacts)",,"PS_aa_C38:4 ((interacts)) PE_aa_C36:4",,"","","false","(interacts)","PS_aa_C38:4 ((interacts)) PE_aa_C36:4"
"200041","","0.727718131108818","0.87","","(interacts)",,"PS_aa_C38:4 ((interacts)) PS_aa_C36:4",,"","","false","(interacts)","PS_aa_C38:4 ((interacts)) PS_aa_C36:4"
"200042","","0.908490703787029","0.95","","(interacts)",,"PS_aa_C38:4 ((interacts)) PE_aa_C38:4",,"","","false","(interacts)","PS_aa_C38:4 ((interacts)) PE_aa_C38:4"
"200043","",,"0.95","","(interacts)",,"PS_aa_C38:4 ((interacts)) PE_aa_C38:0",,"","","false","(interacts)","PS_aa_C38:4 ((interacts)) PE_aa_C38:0"
"200044","","0.762369349599","0.9","","(interacts)",,"PS_aa_C38:4 ((interacts)) PE_ae_C36:2",,"","","false","(interacts)","PS_aa_C38:4 ((interacts)) PE_ae_C36:2"
"200045","","0.767812847665429","0.89","","(interacts)",,"PS_aa_C38:4 ((interacts)) PE_ae_C34:2",,"","","false","(interacts)","PS_aa_C38:4 ((interacts)) PE_ae_C34:2"
